week, name, version, count, created, downloads
2019/47, sportdb-readers, 0.3.6, 15, 2019-11-22, 1388
2019/47, sportdb-readers, 0.3.5, 14, 2019-11-22, 1349
2019/47, datafile, 0.3.0, 11, 2019-11-21, 1519
2019/47, sportdb, 2.0.0, 123, 2019-11-21, 1380
2019/47, sportdb-readers, 0.3.4, 13, 2019-11-21, 1379
2019/47, sportdb-readers, 0.3.3, 12, 2019-11-19, 1391
2019/46, sportdb-readers, 0.3.2, 11, 2019-11-17, 1391
2019/46, sportdb-readers, 0.3.1, 10, 2019-11-17, 1369
2019/46, sportdb-readers, 0.3.0, 9, 2019-11-16, 1390
2019/46, sportdb-readers, 0.2.3, 8, 2019-11-14, 1404
2019/46, sportdb-readers, 0.2.2, 7, 2019-11-13, 1405
2019/45, date-formats, 0.2.1, 5, 2019-11-09, 1633
2019/45, date-formats, 0.2.0, 4, 2019-11-09, 1507
2019/45, sportdb-formats, 0.1.5, 7, 2019-11-09, 1467
2019/45, sportdb-readers, 0.2.1, 6, 2019-11-09, 1428
2019/45, date-formats, 0.1.1, 3, 2019-11-08, 1551
2019/45, date-formats, 0.1.0, 2, 2019-11-07, 1554
2019/45, sportdb-formats, 0.1.4, 6, 2019-11-07, 1443
2019/45, sportdb-formats, 0.1.3, 5, 2019-11-05, 1434
2019/45, sportdb-langs, 0.0.1, 1, 2019-11-05, 1487
2019/45, sportdb-readers, 0.2.0, 5, 2019-11-04, 1433
2019/45, sportdb-sync, 0.0.1, 1, 2019-11-04, 1442
2019/44, sportdb-formats, 0.1.2, 4, 2019-11-03, 1440
2019/44, sportdb-models, 1.18.2, 20, 2019-11-03, 1514
2019/44, sportdb-models, 1.18.1, 19, 2019-11-03, 1367
2019/44, sportdb-readers, 0.1.2, 4, 2019-11-03, 1413
2019/44, sportdb-readers, 0.1.1, 3, 2019-10-30, 1441
2019/44, sportdb-readers, 0.1.0, 2, 2019-10-30, 1399
2019/44, sportdb-config, 0.9.0, 25, 2019-10-29, 1724
2019/44, sportdb-formats, 0.1.1, 3, 2019-10-29, 1454
2019/44, sportdb-formats, 0.1.0, 2, 2019-10-29, 1405
2019/44, sportdb-readers, 0.0.1, 1, 2019-10-29, 1427
2019/44, sportdb-formats, 0.0.1, 1, 2019-10-28, 1437
2019/43, sportdb-config, 0.8.1, 24, 2019-10-23, 1423
2019/38, wikiscript, 0.3.1, 6, 2019-09-21, 1457
2019/38, wikiscript, 0.3.0, 5, 2019-09-21, 1440
2019/38, wikiscript, 0.2.0, 4, 2019-09-20, 1425
2019/37, sportdb-config, 0.8.0, 23, 2019-09-09, 1521
2019/35, date-formats, 0.0.1, 1, 2019-08-31, 1715
2019/34, sportdb-config, 0.7.1, 22, 2019-08-20, 1525
2019/34, sportdb-config, 0.7.0, 21, 2019-08-19, 1484
2019/33, alphabets, 0.1.0, 2, 2019-08-14, 2016
2019/33, alphabets, 0.0.1, 1, 2019-08-13, 1779
2019/33, sportdb-config, 0.6.0, 20, 2019-08-12, 1509
2019/32, kittyverse, 0.5.0, 11, 2019-08-10, 1987
2019/32, sportdb-config, 0.5.3, 19, 2019-08-08, 1504
2019/32, sportdb-config, 0.5.2, 18, 2019-08-05, 1513
2019/31, sportdb-config, 0.5.1, 17, 2019-08-03, 1508
2019/31, sportdb-config, 0.5.0, 16, 2019-08-01, 1508
2019/31, sportdb-config, 0.4.1, 15, 2019-07-31, 1490
2019/31, sportdb-config, 0.4.0, 14, 2019-07-30, 1510
2019/30, sportdb-config, 0.3.6, 13, 2019-07-28, 1518
2019/30, sportdb-config, 0.3.5, 12, 2019-07-28, 1498
2019/30, csvreader, 1.2.4, 23, 2019-07-27, 37114
2019/29, sportdb-config, 0.3.4, 11, 2019-07-21, 1535
2019/29, sportdb-config, 0.3.3, 10, 2019-07-16, 1544
2019/28, sportdb-config, 0.3.2, 9, 2019-07-10, 1563
2019/28, sportdb-config, 0.3.1, 8, 2019-07-08, 1557
2019/27, sportdb-config, 0.3.0, 7, 2019-07-07, 1545
2019/26, sportdb-config, 0.2.3, 6, 2019-06-30, 1570
2019/26, sportdb-config, 0.2.2, 5, 2019-06-30, 1531
2019/26, sportdb-config, 0.2.1, 4, 2019-06-29, 1544
2019/26, sportdb-config, 0.2.0, 3, 2019-06-29, 1514
2019/26, sportdb-config, 0.1.0, 2, 2019-06-29, 1527
2019/25, sportdb-config, 0.0.1, 1, 2019-06-19, 1586
2019/24, pluto-models, 1.5.1, 13, 2019-06-14, 3108
2019/21, kittyverse, 0.4.5, 10, 2019-05-21, 1765
2019/20, kittyverse, 0.4.4, 9, 2019-05-19, 1652
2019/20, kittyverse, 0.4.3, 8, 2019-05-18, 1653
2019/20, kittyverse, 0.4.2, 7, 2019-05-17, 1658
2019/20, kittyverse, 0.4.1, 6, 2019-05-14, 1670
2019/19, kittyverse, 0.4.0, 5, 2019-05-09, 1671
2019/19, kittyverse, 0.3.0, 4, 2019-05-08, 1657
2019/16, bytes, 0.1.0, 2, 2019-04-16, 3239
2019/16, bytes, 0.0.1, 1, 2019-04-15, 1370
2019/15, bitcoin-script, 0.0.1, 1, 2019-04-13, 1387
2019/15, records, 0.0.1, 1, 2019-04-13, 1158
2019/15, michelson, 0.1.1, 3, 2019-04-09, 1191
2019/15, michelson, 0.1.0, 2, 2019-04-09, 1197
2019/15, michelson, 0.0.1, 1, 2019-04-09, 1191
2019/14, safebool, 1.1.0, 4, 2019-04-02, 1221
2019/13, safebool, 1.0.0, 3, 2019-03-30, 1216
2019/13, safebool, 0.1.0, 2, 2019-03-30, 1188
2019/13, safebool, 0.0.1, 1, 2019-03-30, 1171
2019/13, enums, 1.3.1, 7, 2019-03-29, 1310
2019/13, enums, 1.3.0, 6, 2019-03-28, 1306
2019/13, enums, 1.2.0, 5, 2019-03-27, 1308
2019/12, enums, 1.1.1, 4, 2019-03-22, 1327
2019/12, safestruct, 1.2.2, 9, 2019-03-22, 1200
2019/12, safestruct, 1.2.1, 8, 2019-03-20, 1205
2019/10, units-money, 0.1.0, 2, 2019-03-10, 1157
2019/10, units-money, 0.0.1, 1, 2019-03-10, 1162
2019/10, units-time, 1.0.2, 4, 2019-03-10, 1198
2019/10, units-time, 1.0.1, 3, 2019-03-10, 1163
2019/10, units-time, 1.0.0, 2, 2019-03-10, 1161
2019/10, universum, 0.5.0, 9, 2019-03-10, 1210
2019/10, units-time, 0.0.1, 1, 2019-03-09, 1196
2019/10, enums, 1.1.0, 3, 2019-03-07, 1348
2019/10, safestruct, 1.2.0, 7, 2019-03-07, 1230
2019/09, enums, 1.0.0, 2, 2019-02-28, 1326
2019/09, enums, 0.0.1, 1, 2019-02-28, 1275
2019/08, safestruct, 1.1.1, 6, 2019-02-21, 1227
2019/08, safestruct, 1.1.0, 5, 2019-02-21, 1187
2019/08, universum, 0.4.0, 8, 2019-02-19, 1218
2019/07, safestruct, 1.0.0, 4, 2019-02-16, 1226
2019/07, universum, 0.3.1, 7, 2019-02-16, 1202
2019/07, safestruct, 0.2.0, 3, 2019-02-15, 1211
2019/07, safestruct, 0.1.0, 2, 2019-02-14, 1210
2019/07, safestruct, 0.0.1, 1, 2019-02-14, 1171
2019/07, universum, 0.3.0, 6, 2019-02-14, 1191
2019/06, universum, 0.2.0, 5, 2019-02-10, 1200
2019/06, universum, 0.1.2, 4, 2019-02-06, 1215
2019/05, universum, 0.1.1, 3, 2019-02-03, 1213
2019/05, universum, 0.1.0, 2, 2019-02-03, 1172
2019/02, kittyverse, 0.2.0, 3, 2019-01-13, 1344
2019/02, kittyverse, 0.1.0, 2, 2019-01-13, 1274
2019/02, kittyverse, 0.0.1, 1, 2019-01-11, 1302
2019/01, base32-alphabets, 1.1.2, 4, 2019-01-03, 1680
2019/01, base32-alphabets, 1.1.1, 3, 2019-01-01, 1495
2019/01, base32-alphabets, 1.1.0, 2, 2019-01-01, 1437
2018/50, base32-alphabets, 1.0.0, 1, 2018-12-13, 1710
2018/48, copycats, 0.8.0, 7, 2018-12-01, 1448
2018/47, csvreader, 1.2.3, 22, 2018-11-24, 12660
2018/47, csvreader, 1.2.2, 21, 2018-11-19, 1554
2018/46, csvhuman, 1.1.0, 5, 2018-11-18, 1348
2018/46, csvhuman, 1.0.1, 4, 2018-11-13, 1422
2018/45, csvhuman, 1.0.0, 3, 2018-11-11, 1416
2018/45, csvhuman, 0.2.0, 2, 2018-11-10, 1405
2018/45, csvhuman, 0.1.0, 1, 2018-11-06, 1430
2018/45, csvreader, 1.2.1, 20, 2018-11-06, 1576
2018/45, csvreader, 1.2.0, 19, 2018-11-05, 1517
2018/44, csvreader, 1.1.5, 18, 2018-11-04, 1767
2018/44, csvyaml, 0.1.0, 2, 2018-10-30, 1494
2018/43, csvreader, 1.1.4, 17, 2018-10-27, 1755
2018/43, csvreader, 1.1.3, 16, 2018-10-24, 1441
2018/43, csvreader, 1.1.2, 15, 2018-10-24, 1443
2018/43, csvreader, 1.1.1, 14, 2018-10-23, 1449
2018/43, csvreader, 1.1.0, 13, 2018-10-23, 1392
2018/43, csvreader, 1.0.3, 12, 2018-10-22, 1453
2018/42, csvreader, 1.0.2, 11, 2018-10-21, 1431
2018/42, csvyaml, 0.0.1, 1, 2018-10-17, 1441
2018/42, tabreader, 1.0.0, 3, 2018-10-16, 1297
2018/41, csvjson, 1.0.0, 2, 2018-10-14, 1483
2018/41, csvjson, 0.0.1, 1, 2018-10-14, 1389
2018/41, csvreader, 1.0.1, 10, 2018-10-11, 1498
2018/41, csvreader, 1.0.0, 9, 2018-10-09, 1454
2018/40, csvreader, 0.7.0, 8, 2018-10-05, 1449
2018/40, csvreader, 0.6.0, 7, 2018-10-01, 1460
2018/39, csvreader, 0.5.0, 6, 2018-09-25, 1491
2018/34, csvreader, 0.4.0, 5, 2018-08-21, 1568
2018/34, csvreader, 0.3.0, 4, 2018-08-20, 1475
2018/34, csvrecord, 0.4.2, 9, 2018-08-20, 1555
2018/33, csvreader, 0.2.0, 3, 2018-08-19, 1475
2018/33, tabreader, 0.1.0, 2, 2018-08-17, 1317
2018/33, tabreader, 0.0.1, 1, 2018-08-17, 1229
2018/33, csvreader, 0.1.0, 2, 2018-08-15, 1491
2018/33, csvreader, 0.0.1, 1, 2018-08-15, 1441
2018/33, csvrecord, 0.4.1, 8, 2018-08-15, 1443
2018/33, csvrecord, 0.4.0, 7, 2018-08-15, 1386
2018/33, record, 1.1.1, 3, 2018-08-15, 1419
2018/33, record, 1.1.0, 2, 2018-08-15, 1222
2018/33, record, 1.0.0, 1, 2018-08-15, 1233
2018/33, csvrecord, 0.3.0, 6, 2018-08-14, 1427
2018/33, csvrecord, 0.2.0, 5, 2018-08-13, 1427
2018/32, csvrecord, 0.1.2, 4, 2018-08-12, 1446
2018/32, csvrecord, 0.1.1, 3, 2018-08-12, 1410
2018/32, csvrecord, 0.1.0, 2, 2018-08-12, 1423
2018/32, csvrecord, 0.0.1, 1, 2018-08-11, 1475
2018/32, csvutils, 0.2.2, 6, 2018-08-08, 1515
2018/32, csvutils, 0.2.1, 5, 2018-08-08, 1402
2018/32, csvutils, 0.2.0, 4, 2018-08-08, 1396
2018/32, csvutils, 0.1.1, 3, 2018-08-08, 1395
2018/32, csvpack, 0.1.0, 1, 2018-08-07, 1481
2018/31, csvutils, 0.1.0, 2, 2018-08-05, 1478
2018/31, csvutils, 0.0.1, 1, 2018-08-04, 1513
2018/28, sportdb-models, 1.18.0, 18, 2018-07-13, 1766
2018/27, feedparser, 2.1.1, 10, 2018-07-05, 5278
2018/26, sportweb, 0.3.2, 11, 2018-06-29, 1235
2018/26, sportweb, 0.3.1, 10, 2018-06-29, 1228
2018/26, sportweb, 0.3.0, 9, 2018-06-26, 1293
2018/26, sportweb, 0.2.0, 8, 2018-06-25, 1289
2018/25, sportweb, 0.1.0, 7, 2018-06-22, 1289
2018/24, footty, 0.4.0, 4, 2018-06-14, 1667
2018/23, footty, 0.3.0, 3, 2018-06-10, 1413
2018/23, footty, 0.2.0, 2, 2018-06-09, 1371
2018/17, universum, 0.0.1, 1, 2018-04-29, 1371
2018/13, copycats, 0.7.0, 6, 2018-03-27, 1559
2018/12, bitcat, 0.0.1, 1, 2018-03-24, 1549
2018/12, copycats, 0.6.1, 5, 2018-03-20, 1506
2018/11, copycats, 0.6.0, 4, 2018-03-16, 1502
2018/10, copycats, 0.5.1, 3, 2018-03-10, 1508
2018/10, copycats, 0.5.0, 2, 2018-03-07, 1510
2018/08, hubba, 0.5.0, 7, 2018-02-24, 1584
2018/07, hubba, 0.4.0, 6, 2018-02-12, 1417
2018/06, hubba, 0.3.0, 5, 2018-02-08, 1400
2018/04, fizzbuzzer, 1.1.0, 4, 2018-01-24, 1442
2018/04, fizzbuzzer, 1.0.0, 3, 2018-01-23, 1438
2018/04, fizzbuzzer, 0.1.0, 2, 2018-01-22, 1443
2018/04, fizzbuzzer, 0.0.1, 1, 2018-01-22, 1401
2018/02, copycats, 0.0.1, 1, 2018-01-10, 1595
2018/02, blockchain-lite, 1.4.0, 6, 2018-01-09, 2427
2018/02, ledger-lite, 1.1.0, 3, 2018-01-09, 1366
2018/01, ledger-lite, 1.0.0, 2, 2018-01-07, 1390
2018/01, ledger-lite, 0.0.1, 1, 2018-01-04, 1396
2017/52, shilling, 0.1.1, 2, 2017-12-26, 1411
2017/52, shilling, 0.1.0, 1, 2017-12-26, 1298
2017/52, centralbank, 0.2.1, 3, 2017-12-25, 2131
2017/51, centralbank, 0.2.0, 2, 2017-12-24, 1558
2017/51, blockchain-lite, 1.3.1, 5, 2017-12-23, 1657
2017/51, blockchain-lite, 1.3.0, 4, 2017-12-20, 1636
2017/51, merkletree, 0.1.0, 2, 2017-12-19, 2373
2017/51, merkletree, 0.0.1, 1, 2017-12-18, 1850
2017/51, tulipmania, 0.1.0, 1, 2017-12-18, 1512
2017/50, blockchain-lite, 1.2.0, 3, 2017-12-17, 1646
2017/50, centralbank, 0.1.0, 1, 2017-12-14, 1596
2017/49, almost-sinatra, 0.1.0, 1, 2017-12-05, 1666
2017/48, sportdb-models, 1.17.0, 17, 2017-12-01, 2004
2017/48, pluto, 1.3.1, 31, 2017-11-27, 3672
2017/48, pluto-models, 1.5.0, 12, 2017-11-27, 2565
2017/47, pluto, 1.3.0, 30, 2017-11-26, 1377
2017/47, pluto-feedfetcher, 0.1.1, 2, 2017-11-26, 3748
2017/43, slideshow-models, 4.0.1, 12, 2017-10-28, 2167
2017/43, slideshow, 4.0.0, 76, 2017-10-27, 1909
2017/43, slideshow-models, 4.0.0, 11, 2017-10-27, 1368
2017/43, pakman, 1.0.0, 9, 2017-10-25, 1491
2017/43, slideshow-models, 3.3.1, 10, 2017-10-24, 1386
2017/43, activityutils, 0.1.1, 3, 2017-10-23, 4882
2017/43, pluto-models, 1.4.1, 11, 2017-10-23, 1521
2017/40, feedparser, 2.1.0, 9, 2017-10-03, 2493
2017/38, blockchain-lite, 1.1.0, 2, 2017-09-23, 1767
2017/38, blockchain-lite, 0.1.0, 1, 2017-09-23, 1630
2017/35, worlddb-models, 2.4.0, 12, 2017-08-31, 2858
2017/35, webservice, 0.6.1, 11, 2017-08-30, 1393
2017/35, webservice, 0.6.0, 10, 2017-08-30, 1333
2017/35, worlddb-models, 2.3.6, 11, 2017-08-30, 1370
2017/35, beerdb, 1.2.1, 52, 2017-08-28, 1707
2017/35, worlddb-models, 2.3.5, 10, 2017-08-28, 1385
2017/34, beerdb, 1.2.0, 51, 2017-08-27, 1692
2017/34, webservice, 0.5.0, 9, 2017-08-26, 1391
2017/33, webservice, 0.4.0, 8, 2017-08-20, 1393
2017/33, beerdb, 1.1.1, 50, 2017-08-19, 1712
2017/33, webservice, 0.3.1, 7, 2017-08-19, 1384
2017/33, webservice, 0.3.0, 6, 2017-08-19, 1330
2017/33, beerdb, 1.1.0, 49, 2017-08-18, 1704
2017/33, beerdb, 1.0.1, 48, 2017-08-18, 1681
2017/33, webservice, 0.2.1, 5, 2017-08-18, 1382
2017/33, webservice, 0.2.0, 4, 2017-08-18, 1356
2017/33, webservice, 0.1.1, 3, 2017-08-18, 1337
2017/33, beerdb, 1.0.0, 47, 2017-08-17, 1696
2017/33, beerdb-models, 1.1.1, 5, 2017-08-17, 1709
2017/33, beerdb-models, 1.1.0, 4, 2017-08-17, 1679
2017/30, officetxt, 0.1.0, 2, 2017-07-24, 1420
2017/29, officetxt, 0.0.1, 1, 2017-07-23, 1450
2017/29, journaltxt, 1.0.0, 2, 2017-07-21, 1448
2017/29, journaltxt, 0.0.1, 1, 2017-07-20, 1487
2017/27, json-next, 1.2.0, 2, 2017-07-09, 1489
2017/27, json-next, 1.1.0, 1, 2017-07-09, 1466
2017/26, iniparser, 0.1.0, 2, 2017-06-29, 35672
2017/26, iniparser, 0.0.1, 1, 2017-06-29, 1459
2017/24, feedparser, 2.0.1, 8, 2017-06-15, 1761
2017/24, feedtxt, 1.0.0, 4, 2017-06-13, 1527
2017/24, feedtxt, 0.2.0, 3, 2017-06-12, 1537
2017/23, feedtxt, 0.1.0, 2, 2017-06-11, 1530
2017/23, feedtxt, 0.0.1, 1, 2017-06-11, 1499
2017/23, feedparser, 2.0.0, 7, 2017-06-08, 1585
2017/22, feedparser, 1.2.0, 6, 2017-06-03, 1570
2017/21, feedparser, 1.1.1, 5, 2017-05-26, 1581
2017/20, feedparser, 1.1.0, 4, 2017-05-20, 1585
2017/06, hubba, 0.2.0, 4, 2017-02-12, 1741
2016/45, factbook, 1.2.2, 12, 2016-11-08, 2189
2016/45, drjekyll, 1.0.0, 4, 2016-11-07, 1642
2016/44, factbook, 1.2.1, 11, 2016-11-06, 1655
2016/44, factbook, 1.2.0, 10, 2016-11-05, 1655
2016/40, sportweb, 0.0.8, 6, 2016-10-07, 1857
2016/40, sportweb, 0.0.7, 5, 2016-10-06, 1522
2016/40, sportweb, 0.0.5, 4, 2016-10-04, 1521
2016/36, pakman, 0.7.0, 8, 2016-09-06, 2180
2016/36, slideshow-models, 3.3.0, 9, 2016-09-06, 2146
2016/33, hubba, 0.1.2, 3, 2016-08-17, 1743
2016/33, hubba, 0.1.1, 2, 2016-08-17, 1605
2016/19, slideshow-service, 0.3.0, 5, 2016-05-11, 2115
2016/19, slideshow-models, 3.2.0, 8, 2016-05-09, 2349
2016/19, slideshow-service, 0.2.0, 4, 2016-05-09, 2145
2016/18, slideshow-models, 3.1.1, 7, 2016-05-08, 2161
2016/18, slideshow-service, 0.1.1, 3, 2016-05-08, 1586
2016/18, slideshow-service, 0.1.0, 2, 2016-05-08, 1563
2016/18, slideshow-service, 0.0.1, 1, 2016-05-08, 1556
2016/18, slideshow, 3.1.0, 75, 2016-05-06, 2816
2016/18, slideshow-models, 3.1.0, 6, 2016-05-06, 1617
2016/18, slideshow-models, 3.0.2, 5, 2016-05-06, 1568
2016/16, kramdown-service, 0.3.0, 4, 2016-04-19, 2612
2016/15, kramdown-service, 0.2.0, 3, 2016-04-17, 1714
2016/15, kramdown-service, 0.1.0, 2, 2016-04-17, 1646
2016/15, kramdown-service, 0.0.1, 1, 2016-04-15, 1696
2016/15, slideshow, 3.0.1, 74, 2016-04-11, 1719
2016/15, slideshow-models, 3.0.1, 4, 2016-04-11, 1706
2016/13, slideshow, 3.0.0, 73, 2016-04-02, 1666
2016/13, slideshow-models, 3.0.0, 3, 2016-04-02, 2111
2016/13, pakman, 0.6.0, 7, 2016-03-28, 2395
2016/11, gutenberg, 2.0.0, 1, 2016-03-17, 1753
2015/50, sportdb-models, 1.16.2, 16, 2015-12-12, 2914
2015/50, sportdb-models, 1.16.1, 15, 2015-12-10, 1774
2015/50, sportdb-models, 1.16.0, 14, 2015-12-10, 1742
2015/50, sportdb-models, 1.15.2, 13, 2015-12-08, 1780
2015/49, sportdb-models, 1.15.1, 12, 2015-12-05, 1772
2015/48, sportdb-models, 1.15.0, 11, 2015-11-28, 1802
2015/47, gitti, 0.2.1, 3, 2015-11-22, 2533
2015/47, gitti, 0.2.0, 2, 2015-11-22, 1879
2015/47, gitti-backup, 0.2.0, 4, 2015-11-22, 2416
2015/47, gitti-backup, 0.1.1, 3, 2015-11-22, 1844
2015/47, gitti-backup, 0.1.0, 2, 2015-11-20, 1888
2015/47, gitti-backup, 0.0.1, 1, 2015-11-20, 1853
2015/47, gitti, 0.1.0, 1, 2015-11-17, 1895
2015/47, hubba, 0.1.0, 1, 2015-11-16, 2040
2015/45, factbook, 1.1.1, 9, 2015-11-08, 2187
2015/44, factbook, 1.1.0, 8, 2015-11-01, 1953
2015/44, factbook, 1.0.1, 7, 2015-10-31, 1922
2015/44, factbook, 1.0.0, 6, 2015-10-26, 1974
2015/38, sportdb-models, 1.14.2, 10, 2015-09-17, 1949
2015/38, footty, 0.0.1, 1, 2015-09-15, 2397
2015/38, rsssf, 0.0.1, 1, 2015-09-15, 1806
2015/37, sportdb-models, 1.14.1, 9, 2015-09-10, 1837
2015/35, drjekyll, 0.1.1, 3, 2015-08-30, 2409
2015/35, datafile, 0.2.5, 10, 2015-08-27, 4529
2015/35, datafile, 0.2.4, 9, 2015-08-27, 2083
2015/35, sportdb-models, 1.14.0, 8, 2015-08-24, 1914
2015/34, quik, 0.3.0, 7, 2015-08-23, 2692
2015/34, quik, 0.2.2, 6, 2015-08-22, 1867
2015/34, quik, 0.2.1, 5, 2015-08-22, 1858
2015/34, quik, 0.2.0, 4, 2015-08-22, 1847
2015/34, quik, 0.1.1, 3, 2015-08-18, 1880
2015/34, quik, 0.1.0, 2, 2015-08-18, 1856
2015/34, quik, 0.0.1, 1, 2015-08-17, 2167
2015/33, mrhyde-tools, 0.1.0, 2, 2015-08-16, 2259
2015/33, mrhyde-tools, 0.0.1, 1, 2015-08-12, 2252
2015/33, drjekyll, 0.1.0, 2, 2015-08-11, 2415
2015/33, drjekyll, 0.0.1, 1, 2015-08-11, 2383
2015/30, sportdb-models, 1.13.0, 7, 2015-07-24, 1931
2015/30, sportdb-models, 1.12.0, 6, 2015-07-22, 1881
2015/28, eventdb, 0.7.0, 9, 2015-07-12, 2664
2015/28, eventdb, 0.6.1, 8, 2015-07-10, 2061
2015/27, catalogdb, 0.1.0, 2, 2015-06-30, 2189
2015/27, rubycat, 0.1.0, 2, 2015-06-30, 1864
2015/27, rubycat, 0.0.1, 1, 2015-06-30, 1852
2015/27, catalogdb, 0.0.1, 1, 2015-06-29, 2168
2015/26, eventdb, 0.6.0, 7, 2015-06-24, 2075
2015/26, eventdb, 0.5.0, 6, 2015-06-23, 2068
2015/26, eventdb, 0.4.0, 5, 2015-06-23, 2039
2015/26, whatson, 0.1.0, 2, 2015-06-23, 2720
2015/26, whatson, 0.0.1, 1, 2015-06-23, 1904
2015/26, eventdb, 0.3.0, 4, 2015-06-22, 2065
2015/25, eventdb, 0.2.0, 3, 2015-06-21, 2059
2015/25, eventdb, 0.1.0, 2, 2015-06-21, 2034
2015/25, eventdb, 0.0.1, 1, 2015-06-21, 2036
2015/25, worlddb-models, 2.3.4, 9, 2015-06-20, 3362
2015/25, textutils, 1.3.1, 60, 2015-06-15, 6372
2015/25, worlddb-models, 2.3.3, 8, 2015-06-15, 1917
2015/24, textutils, 1.3.0, 59, 2015-06-14, 1882
2015/24, textutils, 1.2.4, 58, 2015-06-14, 1881
2015/24, worlddb-models, 2.3.2, 7, 2015-06-14, 1905
2015/24, textutils, 1.2.3, 57, 2015-06-11, 1966
2015/24, worlddb-models, 2.3.1, 6, 2015-06-10, 1941
2015/24, datafile, 0.2.3, 8, 2015-06-08, 2250
2015/24, worlddb, 2.3.0, 56, 2015-06-08, 2729
2015/24, worlddb-models, 2.3.0, 5, 2015-06-08, 1934
2015/23, textutils, 1.2.2, 56, 2015-06-04, 2058
2015/23, worlddb-compat, 0.1.0, 2, 2015-06-04, 1902
2015/23, worlddb-compat, 0.0.1, 1, 2015-06-04, 1907
2015/16, webservice, 0.1.0, 2, 2015-04-19, 2429
2015/16, webservice, 0.0.1, 1, 2015-04-19, 1954
2015/16, datafile, 0.2.2, 7, 2015-04-14, 2276
2015/16, sportdb-models, 1.11.2, 5, 2015-04-14, 2004
2015/16, datafile, 0.2.1, 6, 2015-04-13, 2195
2015/15, datafile, 0.2.0, 5, 2015-04-12, 2211
2015/15, sportdb-models, 1.11.1, 4, 2015-04-12, 1929
2015/15, dataman, 0.0.1, 1, 2015-04-07, 2173
2015/15, textutils, 1.2.1, 55, 2015-04-06, 3422
2015/14, bookman, 0.0.1, 1, 2015-04-02, 2385
2015/14, bookfile, 0.2.0, 6, 2015-04-01, 2380
2015/14, hybook, 0.2.0, 8, 2015-04-01, 2006
2015/13, bookfile, 0.1.3, 5, 2015-03-27, 2397
2015/13, bookfile, 0.1.2, 4, 2015-03-26, 2346
2015/13, bookfile, 0.1.1, 3, 2015-03-25, 2372
2015/11, bookfile, 0.1.0, 2, 2015-03-15, 2439
2015/11, worlddb-models, 2.2.2, 4, 2015-03-09, 2131
2015/10, worlddb-models, 2.2.1, 3, 2015-03-06, 1966
2015/10, bookfile, 0.0.1, 1, 2015-03-03, 2373
2015/09, beerdb-models, 1.0.1, 3, 2015-02-28, 2862
2015/09, hybook, 0.1.2, 7, 2015-02-23, 2063
2015/08, beerdb-models, 1.0.0, 2, 2015-02-21, 2458
2015/08, textutils, 1.2.0, 54, 2015-02-19, 3250
2015/08, textutils, 1.1.0, 53, 2015-02-19, 1940
2015/06, schemadoc, 1.0.2, 5, 2015-02-05, 1982
2015/06, schemadoc, 1.0.1, 4, 2015-02-05, 1959
2015/06, schemadoc, 1.0.0, 3, 2015-02-05, 1952
2015/06, activerecord-utils, 0.4.0, 5, 2015-02-04, 8953
2015/06, schemadoc, 0.1.0, 2, 2015-02-04, 1953
2015/06, schemadoc, 0.0.1, 1, 2015-02-04, 1961
2015/03, feedfilter, 1.1.0, 5, 2015-01-18, 2195
2015/03, pluto, 1.2.3, 29, 2015-01-18, 2537
2015/03, pluto-models, 1.4.0, 10, 2015-01-18, 2608
2015/03, pluto-tasks, 1.5.2, 7, 2015-01-18, 2003
2015/03, pluto-tasks, 1.5.1, 6, 2015-01-18, 1993
2015/03, pluto-update, 1.6.0, 8, 2015-01-18, 4932
2015/03, textutils, 1.0.1, 52, 2015-01-18, 3040
2015/03, feedparser, 1.0.0, 3, 2015-01-17, 2825
2015/02, pluto, 1.2.2, 28, 2015-01-11, 2010
2015/02, pluto, 1.2.1, 27, 2015-01-11, 2010
2015/02, pluto, 1.2.0, 26, 2015-01-11, 2000
2015/02, pluto-feedfetcher, 0.1.0, 1, 2015-01-11, 2677
2015/02, pluto-tasks, 1.5.0, 5, 2015-01-11, 2002
2015/02, pluto-update, 1.5.0, 7, 2015-01-11, 2017
2015/02, feedfilter, 1.0.0, 4, 2015-01-10, 2205
2015/02, textutils, 1.0.0, 51, 2015-01-10, 2222
2015/02, pluto-tasks, 1.4.0, 4, 2015-01-09, 1995
2015/02, pluto-update, 1.4.0, 6, 2015-01-09, 2034
2015/02, preproc, 0.0.1, 1, 2015-01-09, 1995
2015/02, feedfilter, 0.3.0, 3, 2015-01-08, 2222
2015/02, feedfilter, 0.2.0, 2, 2015-01-08, 2182
2015/02, feedfilter, 0.1.0, 1, 2015-01-08, 2188
2015/02, feedparser, 0.2.0, 2, 2015-01-08, 2222
2015/02, feedparser, 0.1.0, 1, 2015-01-08, 2203
2015/01, pluto-tasks, 1.3.0, 3, 2015-01-01, 2053
2014/01, datafile, 0.1.2, 4, 2014-12-29, 2413
2014/52, pluto-models, 1.3.2, 9, 2014-12-26, 2088
2014/52, pluto-tasks, 1.2.0, 2, 2014-12-26, 2018
2014/52, pluto-models, 1.3.1, 8, 2014-12-25, 2024
2014/52, pluto-update, 1.3.0, 5, 2014-12-25, 2074
2014/51, feedutils, 0.5.0, 8, 2014-12-20, 2266
